,block_id,taz_id
157702,208623,208623
157703,208622,208622
157704,208621,208621
157705,208620,208620
157706,208619,208619
157707,208618,208618
157708,208617,208617
157709,208616,208616
157710,208615,208615
157711,208614,208614
157712,208613,208613
157713,208612,208612
157714,208611,208611
157715,208610,208610
157716,208609,208609
157717,208608,208608
157718,208607,208607
157719,208606,208606
157720,208605,208605
157721,208604,208604
157722,208603,208603
157723,208602,208602
157724,208601,208601
157725,208499,208499
157726,208498,208498
157727,208497,208497
157728,208496,208496
157729,208495,208495
157730,208494,208494
157731,208493,208493
157732,208492,208492
157733,208491,208491
157734,208490,208490
157735,208489,208489
157736,208488,208488
157737,208487,208487
157738,208486,208486
157739,208485,208485
157740,208484,208484
157741,208483,208483
157742,208482,208482
157743,208481,208481
157744,208480,208480
157745,208479,208479
157746,208478,208478
157747,208477,208477
157748,208476,208476
157749,208475,208475
157750,208474,208474
157751,208473,208473
157752,208472,208472
157753,208471,208471
157754,208470,208470
157755,208469,208469
157756,208468,208468
157757,208467,208467
157758,208466,208466
157759,208465,208465
157760,208464,208464
157761,208463,208463
157762,208462,208462
157763,208461,208461
157764,208460,208460
157765,208459,208459
157766,208458,208458
157767,208457,208457
157768,208456,208456
157769,208455,208455
157770,208454,208454
157771,208453,208453
157772,208452,208452
157773,208451,208451
157774,208450,208450
157775,208449,208449
157776,208448,208448
157777,208447,208447
157778,208446,208446
157779,208445,208445
157780,208444,208444
157781,208443,208443
157782,208442,208442
157783,208441,208441
157784,208440,208440
157785,208439,208439
157786,208438,208438
157787,208437,208437
157788,208436,208436
157789,208435,208435
157790,208434,208434
157791,208433,208433
157792,208432,208432
157793,208431,208431
157794,208430,208430
157795,208429,208429
157796,208428,208428
157797,208427,208427
157798,208426,208426
157799,208425,208425
157800,208424,208424
157801,208423,208423
157802,208422,208422
157803,208421,208421
157804,208420,208420
157805,208419,208419
157806,208418,208418
157807,208417,208417
157808,208416,208416
157809,208415,208415
157810,208414,208414
157811,208413,208413
157812,208412,208412
157813,208411,208411
157814,208410,208410
157815,208409,208409
157816,208408,208408
157817,208407,208407
157818,208406,208406
157819,208405,208405
157820,208404,208404
157821,208403,208403
157822,208402,208402
157823,208401,208401
157824,208400,208400
157825,208399,208399
157826,208398,208398
157827,208397,208397
157828,208396,208396
157829,208395,208395
157830,208394,208394
157831,208393,208393
157832,208392,208392
157833,208391,208391
157834,208390,208390
157835,208389,208389
157836,208388,208388
157837,208387,208387
157838,208386,208386
157839,208385,208385
157840,208384,208384
157841,208383,208383
157842,208382,208382
157843,208381,208381
157844,208380,208380
157845,208379,208379
157846,208378,208378
157847,208377,208377
157848,208376,208376
157849,208375,208375
157850,208374,208374
157851,208373,208373
157852,208372,208372
157853,208371,208371
157854,208370,208370
157855,208369,208369
157856,208368,208368
157857,208367,208367
157858,208366,208366
157859,208365,208365
157860,208364,208364
157861,208363,208363
157862,208362,208362
157863,208361,208361
157864,208360,208360
157865,208359,208359
157866,208358,208358
157867,208357,208357
157868,208356,208356
157869,208355,208355
157870,208354,208354
157871,208353,208353
157872,208352,208352
157873,208351,208351
157874,208350,208350
157875,208349,208349
157876,208348,208348
157877,208347,208347
157878,208346,208346
157879,208345,208345
157880,208344,208344
157881,208343,208343
157882,208342,208342
157883,208341,208341
157884,208340,208340
157885,208339,208339
157886,208338,208338
157887,208337,208337
157888,208336,208336
157889,208335,208335
157890,208334,208334
157891,208333,208333
157892,208332,208332
157893,208331,208331
157894,208330,208330
157895,208329,208329
157896,208328,208328
157897,208327,208327
157898,208326,208326
157899,208325,208325
157900,208324,208324
157901,208323,208323
157902,208322,208322
157903,208321,208321
157904,208320,208320
157905,208319,208319
157906,208318,208318
157907,208317,208317
157908,208316,208316
157909,208315,208315
157910,208314,208314
157911,208313,208313
157912,208312,208312
157913,208311,208311
157914,208310,208310
157915,208309,208309
157916,208308,208308
157917,208307,208307
157918,208306,208306
157919,208305,208305
157920,208304,208304
157921,208303,208303
157922,208302,208302
157923,208301,208301
157924,208300,208300
157925,208299,208299
157926,208298,208298
157927,208297,208297
157928,208296,208296
157929,208295,208295
157930,208294,208294
157931,208293,208293
157932,208292,208292
157933,208291,208291
157934,208290,208290
157935,208289,208289
157936,208288,208288
157937,208287,208287
157938,208286,208286
157939,208285,208285
157940,208284,208284
157941,208283,208283
157942,208282,208282
157943,208281,208281
157944,208280,208280
157945,208279,208279
157946,208278,208278
157947,208277,208277
157948,208276,208276
157949,208275,208275
157950,208274,208274
157951,208273,208273
157952,208272,208272
157953,208271,208271
157954,208270,208270
157955,208269,208269
157956,208268,208268
157957,208267,208267
157958,208266,208266
157959,208265,208265
157960,208264,208264
157961,208263,208263
157962,208262,208262
157963,208261,208261
157964,208260,208260
157965,208259,208259
157966,208258,208258
157967,208257,208257
157968,208256,208256
157969,208255,208255
157970,208254,208254
157971,208253,208253
157972,208252,208252
157973,208251,208251
157974,208250,208250
157975,208249,208249
157976,208248,208248
157977,208247,208247
157978,208246,208246
157979,208245,208245
157980,208244,208244
157981,208243,208243
157982,208242,208242
157983,208241,208241
157984,208240,208240
157985,208239,208239
157986,208238,208238
157987,208237,208237
157988,208236,208236
157989,208235,208235
157990,208234,208234
157991,208233,208233
157992,208232,208232
157993,208231,208231
157994,208230,208230
157995,208229,208229
157996,208228,208228
157997,208227,208227
157998,208226,208226
157999,208225,208225
158000,208224,208224
158001,208223,208223
158002,208222,208222
158003,208221,208221
158004,208220,208220
158005,208219,208219
158006,208218,208218
158007,208217,208217
158008,208216,208216
158009,208215,208215
158010,208214,208214
158011,208213,208213
158012,208212,208212
158013,208211,208211
158014,208210,208210
158015,208209,208209
158016,208208,208208
158017,208207,208207
158018,208206,208206
158019,208205,208205
158020,208204,208204
158021,208203,208203
158022,208202,208202
158023,208201,208201
158024,208200,208200
158025,208199,208199
158026,208198,208198
158027,208197,208197
158028,208196,208196
158029,208195,208195
158030,208194,208194
158031,208193,208193
158032,208192,208192
158033,208191,208191
158034,208190,208190
158035,208189,208189
158036,208188,208188
158037,208187,208187
158038,208186,208186
158039,208185,208185
158040,208184,208184
158041,208183,208183
158042,208182,208182
158043,208181,208181
158044,208180,208180
158045,208179,208179
158046,208178,208178
158047,208177,208177
158048,208176,208176
158049,208175,208175
158050,208174,208174
158051,208173,208173
158052,208172,208172
158053,208171,208171
158054,208170,208170
158055,208169,208169
158056,208168,208168
158057,208167,208167
158058,208166,208166
158059,208165,208165
158060,208164,208164
158061,208163,208163
158062,208162,208162
158063,208161,208161
158064,208160,208160
158065,208159,208159
158066,208158,208158
158067,208157,208157
158068,208156,208156
158069,208155,208155
158070,208154,208154
158071,208153,208153
158072,208152,208152
158073,208151,208151
158074,208150,208150
158075,208149,208149
158076,208148,208148
158077,208147,208147
158078,208146,208146
158079,208145,208145
158080,208144,208144
158081,208143,208143
158082,208142,208142
158083,208141,208141
158084,208140,208140
158085,208139,208139
158086,208138,208138
158087,208137,208137
158088,208136,208136
158089,208135,208135
158090,208134,208134
158091,208133,208133
158092,208132,208132
158093,208131,208131
158094,208130,208130
158095,208129,208129
158096,208128,208128
158097,208127,208127
158098,208126,208126
158099,208125,208125
158100,208124,208124
158101,208123,208123
158102,208122,208122
158103,208121,208121
158104,208120,208120
158105,208119,208119
158106,208118,208118
158107,208117,208117
158108,208116,208116
158109,208115,208115
158110,208114,208114
158111,208113,208113
158112,208112,208112
158113,208111,208111
158114,208110,208110
158115,208109,208109
158116,208108,208108
158117,208107,208107
158118,208106,208106
158119,208105,208105
158120,208104,208104
158121,208103,208103
158122,208102,208102
158123,208101,208101
158124,208100,208100
158125,208099,208099
158126,208098,208098
158127,208097,208097
158128,208096,208096
158129,208095,208095
158130,208094,208094
158131,208093,208093
158132,208092,208092
158133,208091,208091
158134,208090,208090
158135,208089,208089
158136,208088,208088
158137,208087,208087
158138,208086,208086
158139,208085,208085
158140,208084,208084
158141,208083,208083
158142,208082,208082
158143,208081,208081
158144,208080,208080
158145,208079,208079
158146,208078,208078
158147,208077,208077
158148,208076,208076
158149,208075,208075
158150,208074,208074
158151,208073,208073
158152,208072,208072
158153,208071,208071
158154,208070,208070
158155,208069,208069
158156,208068,208068
158157,208067,208067
158158,208066,208066
158159,208065,208065
158160,208064,208064
158161,208063,208063
158162,208062,208062
158163,208061,208061
158164,208060,208060
158165,208059,208059
158166,208058,208058
158167,208057,208057
158168,208056,208056
158169,208055,208055
158170,208054,208054
158171,208053,208053
158172,208052,208052
158173,208051,208051
158174,208050,208050
158175,208049,208049
158176,208048,208048
158177,208047,208047
158178,208046,208046
158179,208045,208045
158180,208044,208044
158181,208043,208043
158182,208042,208042
158183,208041,208041
158184,208040,208040
158185,208039,208039
158186,208038,208038
158187,208037,208037
158188,208036,208036
158189,208035,208035
158190,208034,208034
158191,208033,208033
158192,208032,208032
158193,208031,208031
158194,208030,208030
158195,208029,208029
158196,208028,208028
158197,208027,208027
158198,208026,208026
158199,208025,208025
158200,208024,208024
158201,208023,208023
158202,208022,208022
158203,208021,208021
158204,208020,208020
158205,208019,208019
158206,208018,208018
158207,208017,208017
158208,208016,208016
158209,208015,208015
158210,208014,208014
158211,208013,208013
158212,208012,208012
158213,208011,208011
158214,208010,208010
158215,208009,208009
158216,208008,208008
158217,208007,208007
158218,208006,208006
158219,208005,208005
158220,208004,208004
158221,208003,208003
158222,208002,208002
158223,208001,208001
158224,207961,207961
158225,207960,207960
158226,207959,207959
158227,207958,207958
158228,207957,207957
158229,207956,207956
158230,207955,207955
158231,207954,207954
158232,207953,207953
158233,207952,207952
158234,207951,207951
158235,207950,207950
158236,207949,207949
158237,207948,207948
158238,207947,207947
158239,207946,207946
158240,207945,207945
158241,207944,207944
158242,207943,207943
158243,207942,207942
158244,207941,207941
158245,207940,207940
158246,207939,207939
158247,207938,207938
158248,207937,207937
158249,207936,207936
158250,207935,207935
158251,207934,207934
158252,207933,207933
158253,207932,207932
158254,207931,207931
158255,207930,207930
158256,207929,207929
158257,207928,207928
158258,207927,207927
158259,207926,207926
158260,207925,207925
158261,207924,207924
158262,207923,207923
158263,207922,207922
158264,207921,207921
158265,207920,207920
158266,207919,207919
158267,207918,207918
158268,207917,207917
158269,207916,207916
158270,207915,207915
158271,207914,207914
158272,207913,207913
158273,207912,207912
158274,207911,207911
158275,207910,207910
158276,207909,207909
158277,207908,207908
158278,207907,207907
158279,207906,207906
158280,207905,207905
158281,207904,207904
158282,207903,207903
158283,207902,207902
158284,207901,207901
158285,207609,207609
158286,207607,207607
158287,207606,207606
158288,207605,207605
158289,207604,207604
158290,207603,207603
158291,207602,207602
158292,207601,207601
158293,207503,207503
158294,207502,207502
158295,207501,207501
158296,207450,207450
158297,207449,207449
158298,207448,207448
158299,207447,207447
158300,207446,207446
158301,207445,207445
158302,207444,207444
158303,207443,207443
158304,207442,207442
158305,207441,207441
158306,207440,207440
158307,207439,207439
158308,207438,207438
158309,207437,207437
158310,207436,207436
158311,207435,207435
158312,207434,207434
158313,207433,207433
158314,207432,207432
158315,207431,207431
158316,207430,207430
158317,207429,207429
158318,207428,207428
158319,207427,207427
158320,207426,207426
158321,207425,207425
158322,207424,207424
158323,207423,207423
158324,207422,207422
158325,207421,207421
158326,207420,207420
158327,207419,207419
158328,207418,207418
158329,207417,207417
158330,207416,207416
158331,207415,207415
158332,207414,207414
158333,207413,207413
158334,207412,207412
158335,207411,207411
158336,207410,207410
158337,207409,207409
158338,207408,207408
158339,207407,207407
158340,207406,207406
158341,207405,207405
158342,207404,207404
158343,207403,207403
158344,207402,207402
158345,207401,207401
158346,207400,207400
158347,207399,207399
158348,207398,207398
158349,207397,207397
158350,207396,207396
158351,207395,207395
158352,207394,207394
158353,207393,207393
158354,207392,207392
158355,207391,207391
158356,207390,207390
158357,207389,207389
158358,207388,207388
158359,207387,207387
158360,207386,207386
158361,207385,207385
158362,207384,207384
158363,207383,207383
158364,207382,207382
158365,207381,207381
158366,207380,207380
158367,207379,207379
158368,207378,207378
158369,207377,207377
158370,207376,207376
158371,207375,207375
158372,207374,207374
158373,207373,207373
158374,207372,207372
158375,207371,207371
158376,207370,207370
158377,207369,207369
158378,207368,207368
158379,207367,207367
158380,207366,207366
158381,207365,207365
158382,207364,207364
158383,207363,207363
158384,207362,207362
158385,207361,207361
158386,207360,207360
158387,207359,207359
158388,207358,207358
158389,207357,207357
158390,207356,207356
158391,207355,207355
158392,207354,207354
158393,207353,207353
158394,207352,207352
158395,207351,207351
158396,207350,207350
158397,207349,207349
158398,207348,207348
158399,207347,207347
158400,207346,207346
158401,207345,207345
158402,207344,207344
158403,207343,207343
158404,207342,207342
158405,207341,207341
158406,207340,207340
158407,207339,207339
158408,207338,207338
158409,207337,207337
158410,207336,207336
158411,207335,207335
158412,207334,207334
158413,207333,207333
158414,207332,207332
158415,207331,207331
158416,207330,207330
158417,207329,207329
158418,207328,207328
158419,207327,207327
158420,207326,207326
158421,207325,207325
158422,207324,207324
158423,207323,207323
158424,207322,207322
158425,207321,207321
158426,207320,207320
158427,207319,207319
158428,207318,207318
158429,207317,207317
158430,207316,207316
158431,207315,207315
158432,207314,207314
158433,207313,207313
158434,207312,207312
158435,207311,207311
158436,207310,207310
158437,207309,207309
158438,207308,207308
158439,207307,207307
158440,207306,207306
158441,207305,207305
158442,207304,207304
158443,207303,207303
158444,207302,207302
158445,207301,207301
158446,207300,207300
158447,207299,207299
158448,207298,207298
158449,207297,207297
158450,207296,207296
158451,207295,207295
158452,207294,207294
158453,207293,207293
158454,207292,207292
158455,207291,207291
158456,207290,207290
158457,207289,207289
158458,207288,207288
158459,207287,207287
158460,207286,207286
158461,207285,207285
158462,207284,207284
158463,207283,207283
158464,207282,207282
158465,207281,207281
158466,207280,207280
158467,207279,207279
158468,207278,207278
158469,207277,207277
158470,207276,207276
158471,207275,207275
158472,207274,207274
158473,207273,207273
158474,207272,207272
158475,207271,207271
158476,207270,207270
158477,207269,207269
158478,207268,207268
158479,207267,207267
158480,207266,207266
158481,207265,207265
158482,207264,207264
158483,207263,207263
158484,207262,207262
158485,207261,207261
158486,207260,207260
158487,207259,207259
158488,207258,207258
158489,207257,207257
158490,207256,207256
158491,207255,207255
158492,207254,207254
158493,207253,207253
158494,207252,207252
158495,207251,207251
158496,207250,207250
158497,207249,207249
158498,207248,207248
158499,207247,207247
158500,207246,207246
158501,207245,207245
158502,207244,207244
158503,207243,207243
158504,207242,207242
158505,207241,207241
158506,207240,207240
158507,207239,207239
158508,207238,207238
158509,207237,207237
158510,207236,207236
158511,207235,207235
158512,207234,207234
158513,207233,207233
158514,207232,207232
158515,207231,207231
158516,207230,207230
158517,207229,207229
158518,207228,207228
158519,207227,207227
158520,207226,207226
158521,207225,207225
158522,207224,207224
158523,207223,207223
158524,207222,207222
158525,207221,207221
158526,207220,207220
158527,207219,207219
158528,207218,207218
158529,207217,207217
158530,207216,207216
158531,207215,207215
158532,207214,207214
158533,207213,207213
158534,207212,207212
158535,207211,207211
158536,207210,207210
158537,207209,207209
158538,207208,207208
158539,207207,207207
158540,207206,207206
158541,207205,207205
158542,207204,207204
158543,207203,207203
158544,207202,207202
158545,207201,207201
158546,207169,207169
158547,207168,207168
158548,207167,207167
158549,207166,207166
158550,207165,207165
158551,207164,207164
158552,207163,207163
158553,207162,207162
158554,207161,207161
158555,207160,207160
158556,207159,207159
158557,207158,207158
158558,207157,207157
158559,207156,207156
158560,207155,207155
158561,207154,207154
158562,207153,207153
158563,207152,207152
158564,207151,207151
158565,207150,207150
158566,207149,207149
158567,207148,207148
158568,207147,207147
158569,207146,207146
158570,207145,207145
158571,207144,207144
158572,207143,207143
158573,207142,207142
158574,207141,207141
158575,207140,207140
158576,207139,207139
158577,207138,207138
158578,207137,207137
158579,207136,207136
158580,207135,207135
158581,207134,207134
158582,207133,207133
158583,207132,207132
158584,207131,207131
158585,207130,207130
158586,207129,207129
158587,207128,207128
158588,207127,207127
158589,207126,207126
158590,207125,207125
158591,207124,207124
158592,207123,207123
158593,207122,207122
158594,207121,207121
158595,207120,207120
158596,207119,207119
158597,207118,207118
158598,207117,207117
158599,207116,207116
158600,207115,207115
158601,207114,207114
158602,207113,207113
158603,207112,207112
158604,207111,207111
158605,207110,207110
158606,207109,207109
158607,207108,207108
158608,207107,207107
158609,207106,207106
158610,207105,207105
158611,207104,207104
158612,207103,207103
158613,207102,207102
158614,207101,207101
158615,207100,207100
158616,207099,207099
158617,207098,207098
158618,207097,207097
158619,207096,207096
158620,207095,207095
158621,207094,207094
158622,207093,207093
158623,207092,207092
158624,207091,207091
158625,207090,207090
158626,207089,207089
158627,207088,207088
158628,207087,207087
158629,207086,207086
158630,207085,207085
158631,207084,207084
158632,207083,207083
158633,207082,207082
158634,207081,207081
158635,207080,207080
158636,207079,207079
158637,207078,207078
158638,207077,207077
158639,207076,207076
158640,207075,207075
158641,207074,207074
158642,207073,207073
158643,207072,207072
158644,207071,207071
158645,207070,207070
158646,207069,207069
158647,207068,207068
158648,207067,207067
158649,207066,207066
158650,207065,207065
158651,207064,207064
158652,207063,207063
158653,207062,207062
158654,207061,207061
158655,207060,207060
158656,207059,207059
158657,207058,207058
158658,207057,207057
158659,207056,207056
158660,207055,207055
158661,207054,207054
158662,207053,207053
158663,207052,207052
158664,207051,207051
158665,207050,207050
158666,207049,207049
158667,207048,207048
158668,207047,207047
158669,207046,207046
158670,207045,207045
158671,207044,207044
158672,207043,207043
158673,207042,207042
158674,207041,207041
158675,207040,207040
158676,207039,207039
158677,207038,207038
158678,207037,207037
158679,207036,207036
158680,207035,207035
158681,207034,207034
158682,207033,207033
158683,207032,207032
158684,207031,207031
158685,207030,207030
158686,207029,207029
158687,207028,207028
158688,207027,207027
158689,207026,207026
158690,207025,207025
158691,207024,207024
158692,207023,207023
158693,207022,207022
158694,207021,207021
158695,207020,207020
158696,207019,207019
158697,207018,207018
158698,207017,207017
158699,207016,207016
158700,207015,207015
158701,207014,207014
158702,207013,207013
158703,207012,207012
158704,207011,207011
158705,207010,207010
158706,207009,207009
158707,207008,207008
158708,207007,207007
158709,207006,207006
158710,207005,207005
158711,207004,207004
158712,207003,207003
158713,207002,207002
158714,207001,207001
